"source_path","target_path","http_status","reason"
"/catalogsearch/result/?q=pc-a-notebooky+zbook-studio-x360-g5-i7-9750h-15-6fhd-touch-16gb-ddr4-2666-512gb-m-2-nvme-tlc-wifi-ac-bt-fps-p1000-4gb-win10pro","/vyhladavanie?q=pc-a-notebooky%20zbook-studio-x360-g5-i7-9750h-15-6fhd-touch-16gb-ddr4-2666-512gb-m-2-nvme-tlc-wifi-ac-bt-fps-p1000-4gb-win10pro","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+zbook-studio-x360-g5-i7-9750h-15-6uhd-touch-16gb-ddr4-2666-512gb-m-2-nvme-tlc-wifi-ac-bt-fps-p2000-4gb-win10pro","/vyhladavanie?q=pc-a-notebooky%20zbook-studio-x360-g5-i7-9750h-15-6uhd-touch-16gb-ddr4-2666-512gb-m-2-nvme-tlc-wifi-ac-bt-fps-p2000-4gb-win10pro","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+zbook-studio-x360-g5-i9-9880h-15-6uhd-touch-2x16gb-ddr4-2666-1tb-m-2-nvme-tlc-wifi-ac-bt-fps-p2000-4gb-win10pro","/vyhladavanie?q=pc-a-notebooky%20zbook-studio-x360-g5-i9-9880h-15-6uhd-touch-2x16gb-ddr4-2666-1tb-m-2-nvme-tlc-wifi-ac-bt-fps-p2000-4gb-win10pro","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+17-fds1703-ab-ips-led-1280x1024-led-800-1-repro-hdmi-bnc-329556","/vyhladavanie?q=pc-periferie%2017-fds1703-ab-ips-led-1280x1024-led-800-1-repro-hdmi-bnc-329556","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+akasa-predni-panel-2x-usb-3-1-gen1-usb-3-1-gen2-type-c-interni","/vyhladavanie?q=pc-periferie%20akasa-predni-panel-2x-usb-3-1-gen1-usb-3-1-gen2-type-c-interni","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+bazar-canon-pixma-tiskarna-mg3650s-cerna-barevna-mf-tisk-kopirka-sken-cloud-duplex-usb-wi-fi-poskozeny-obal","/vyhladavanie?q=pc-periferie%20bazar-canon-pixma-tiskarna-mg3650s-cerna-barevna-mf-tisk-kopirka-sken-cloud-duplex-usb-wi-fi-poskozeny-obal","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+canon-pixma-tiskarna-ts3355-black-barevna-mf-tisk-kopirka-sken-cloud-usb-wi-fi","/vyhladavanie?q=pc-periferie%20canon-pixma-tiskarna-ts3355-black-barevna-mf-tisk-kopirka-sken-cloud-usb-wi-fi","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+canon-pixma-tiskarna-ts3451-white-barevna-mf-tisk-kopirka-sken-cloud-usb-wi-fi-poskozeno-viz-foto-bazar","/vyhladavanie?q=pc-periferie%20canon-pixma-tiskarna-ts3451-white-barevna-mf-tisk-kopirka-sken-cloud-usb-wi-fi-poskozeno-viz-foto-bazar","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+dahua-monitor-lm19-a200-19-5-tn-panel-1600-x-900-5ms-200nit-600-1-vga-hdmi-vesa","/vyhladavanie?q=pc-periferie%20dahua-monitor-lm19-a200-19-5-tn-panel-1600-x-900-5ms-200nit-600-1-vga-hdmi-vesa","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+dahua-monitor-lm22-a200-22-va-panel-1920-x-1080-5ms-200nit-3000-1-vga-hdmi-vesa","/vyhladavanie?q=pc-periferie%20dahua-monitor-lm22-a200-22-va-panel-1920-x-1080-5ms-200nit-3000-1-vga-hdmi-vesa","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+hp-all-in-one-deskjet-2320-a4-usb-print-scan-copy","/vyhladavanie?q=pc-periferie%20hp-all-in-one-deskjet-2320-a4-usb-print-scan-copy","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+hp-all-in-one-deskjet-2720e-hp-a4-7-5-5-5-str-min-usb-wi-fi-bt-tlac-skenovanie-kopirovanie-poskodeny-box","/vyhladavanie?q=pc-periferie%20hp-all-in-one-deskjet-2720e-hp-a4-7-5-5-5-str-min-usb-wi-fi-bt-tlac-skenovanie-kopirovanie-poskodeny-box","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+lcd-hp-v20-hd-led-backlight-ag-tn-19-5-matny-1600x900-600-1-200cd-5ms-vga-hdmi-black","/vyhladavanie?q=pc-periferie%20lcd-hp-v20-hd-led-backlight-ag-tn-19-5-matny-1600x900-600-1-200cd-5ms-vga-hdmi-black","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-21","/vyhladavanie?q=pc-periferie%20media%20dvd-r-21","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-270","/vyhladavanie?q=pc-periferie%20media%20dvd-r-270","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-30","/vyhladavanie?q=pc-periferie%20media%20dvd-r-30","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-32","/vyhladavanie?q=pc-periferie%20media%20dvd-r-32","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-37","/vyhladavanie?q=pc-periferie%20media%20dvd-r-37","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-42","/vyhladavanie?q=pc-periferie%20media%20dvd-r-42","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-427","/vyhladavanie?q=pc-periferie%20media%20dvd-r-427","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-475","/vyhladavanie?q=pc-periferie%20media%20dvd-r-475","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-546","/vyhladavanie?q=pc-periferie%20media%20dvd-r-546","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-609","/vyhladavanie?q=pc-periferie%20media%20dvd-r-609","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-650","/vyhladavanie?q=pc-periferie%20media%20dvd-r-650","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-727","/vyhladavanie?q=pc-periferie%20media%20dvd-r-727","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-753","/vyhladavanie?q=pc-periferie%20media%20dvd-r-753","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-769","/vyhladavanie?q=pc-periferie%20media%20dvd-r-769","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-785","/vyhladavanie?q=pc-periferie%20media%20dvd-r-785","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-800","/vyhladavanie?q=pc-periferie%20media%20dvd-r-800","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-r-820","/vyhladavanie?q=pc-periferie%20media%20dvd-r-820","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-ram-202","/vyhladavanie?q=pc-periferie%20media%20dvd-ram-202","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-ram-270","/vyhladavanie?q=pc-periferie%20media%20dvd-ram-270","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-ram-32","/vyhladavanie?q=pc-periferie%20media%20dvd-ram-32","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-21","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-21","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-270","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-270","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-30","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-30","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-32","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-32","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-37","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-37","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-42","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-42","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-427","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-427","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-475","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-475","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-546","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-546","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-609","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-609","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-62","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-62","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-650","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-650","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-727","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-727","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-753","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-753","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-769","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-769","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-785","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-785","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-800","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-800","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-820","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-820","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+media+dvd-rw-842","/vyhladavanie?q=pc-periferie%20media%20dvd-rw-842","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+monitory+48","/vyhladavanie?q=pc-periferie%20monitory%2048","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+monitory+bazar-benq-mt-lcd-led-ff-24-rl2455hm-wide-dvi-d-sub-hdmi2x-1920x1080-250cd-m2-1000-1-5ms-pouzito-repair","/vyhladavanie?q=pc-periferie%20monitory%20bazar-benq-mt-lcd-led-ff-24-rl2455hm-wide-dvi-d-sub-hdmi2x-1920x1080-250cd-m2-1000-1-5ms-pouzito-repair","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+monitory+drzak-pro-upevneni-ke-stojanu-eizo-lpcsk-03r-bk","/vyhladavanie?q=pc-periferie%20monitory%20drzak-pro-upevneni-ke-stojanu-eizo-lpcsk-03r-bk","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+monitory+mva","/vyhladavanie?q=pc-periferie%20monitory%20mva","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+monitory+pls","/vyhladavanie?q=pc-periferie%20monitory%20pls","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+monitory+qled","/vyhladavanie?q=pc-periferie%20monitory%20qled","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+monitory+va+samsung-mt-lcd-27-s27r750-uhd-hdmi-4ms-169-1061502","/vyhladavanie?q=pc-periferie%20monitory%20va%20samsung-mt-lcd-27-s27r750-uhd-hdmi-4ms-169-1061502","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+monitory+waveshare-5-dotykovy-lcd-h-displej-tft-800x480-kapacitni-hdmi-usb","/vyhladavanie?q=pc-periferie%20monitory%20waveshare-5-dotykovy-lcd-h-displej-tft-800x480-kapacitni-hdmi-usb","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+monitory+wled","/vyhladavanie?q=pc-periferie%20monitory%20wled","301","legacy-search"
"/catalogsearch/result/?q=pc-periferie+multifunkcne-tlaciarne+hp-instantink-prepaid-card-ii","/vyhladavanie?q=pc-periferie%20multifunkcne-tlaciarne%20hp-instantink-prepaid-card-ii","301","legacy-search"
"/catalogsearch/result/?q=pily+a+rezanie","/vyhladavanie?q=pily%20a%20rezanie","301","legacy-search"
"/catalogsearch/result/?q=plavky","/vyhladavanie?q=plavky","301","legacy-search"
"/catalogsearch/result/?q=playstation+4+pro","/vyhladavanie?q=playstation%204%20pro","301","legacy-search"
"/catalogsearch/result/?q=playstation+5","/vyhladavanie?q=playstation%205","301","legacy-search"
"/catalogsearch/result/?q=plynove+sporaky","/vyhladavanie?q=plynove%20sporaky","301","legacy-search"
"/catalogsearch/result/?q=pneumatiky","/vyhladavanie?q=pneumatiky","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+15-batoh-targusr-newport","/vyhladavanie?q=pocitace-a-notebooky%2015-batoh-targusr-newport","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+acer-aspire-3-a315-54-36vf-intel-i3-10110u-8-gb-512-gb-ssd-15-6-lcd-fhd-uhd-graphics-win10-home-kamera","/vyhladavanie?q=pocitace-a-notebooky%20acer-aspire-3-a315-54-36vf-intel-i3-10110u-8-gb-512-gb-ssd-15-6-lcd-fhd-uhd-graphics-win10-home-kamera","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+acer-edu-ntb-travelmate-p2-tmp215-41-r3l8-amd-ryzen5-pro-4650u-15-6-ips-8gb-256gbssd-amd-radeon-w10p","/vyhladavanie?q=pocitace-a-notebooky%20acer-edu-ntb-travelmate-p2-tmp215-41-r3l8-amd-ryzen5-pro-4650u-15-6-ips-8gb-256gbssd-amd-radeon-w10p","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+acer-ntb-aspire-1-qualcomm-a114-61-s5jb-qualcomm-kryo-468-14-fhd-4gb-64gbemmc-qualcomm-adreno-618-w11h-in-s-bila","/vyhladavanie?q=pocitace-a-notebooky%20acer-ntb-aspire-1-qualcomm-a114-61-s5jb-qualcomm-kryo-468-14-fhd-4gb-64gbemmc-qualcomm-adreno-618-w11h-in-s-bila","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+acer-ntb-aspire-3-a315-24p-r692-amd-ryzen-5-7520u-15-6-fhd-ips-16gb-512gb-ssd-amd-radeon-graphics-linux-stribrny","/vyhladavanie?q=pocitace-a-notebooky%20acer-ntb-aspire-3-a315-24p-r692-amd-ryzen-5-7520u-15-6-fhd-ips-16gb-512gb-ssd-amd-radeon-graphics-linux-stribrny","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+acer-ntb-aspire-3-a315-35-p324-15-6-fhd-ips-8gb-256gbssd-uhd-graphics-w11h-stribrna","/vyhladavanie?q=pocitace-a-notebooky%20acer-ntb-aspire-3-a315-35-p324-15-6-fhd-ips-8gb-256gbssd-uhd-graphics-w11h-stribrna","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+acer-ntb-aspire-3-a315-58-32c0-intelrcoretmi3-1115g4-15-6-fhd-ips-8gb-512gbssd-intel-uhd-graphics-w11h-strieborna","/vyhladavanie?q=pocitace-a-notebooky%20acer-ntb-aspire-3-a315-58-32c0-intelrcoretmi3-1115g4-15-6-fhd-ips-8gb-512gbssd-intel-uhd-graphics-w11h-strieborna","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+acer-ntb-aspire-5-14-a514-56m-51s9-i5-1335u-14-1920x1200-ips-16-gb-512-gb-ssd-iris-xe-graphics-w11h-steelgray","/vyhladavanie?q=pocitace-a-notebooky%20acer-ntb-aspire-5-14-a514-56m-51s9-i5-1335u-14-1920x1200-ips-16-gb-512-gb-ssd-iris-xe-graphics-w11h-steelgray","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+acer-ntb-aspire-5-a514-55-31yy-core-i3-1215u-14-fhd-8gb-512gbssd-uhd-graphics-windows11h-seda","/vyhladavanie?q=pocitace-a-notebooky%20acer-ntb-aspire-5-a514-55-31yy-core-i3-1215u-14-fhd-8gb-512gbssd-uhd-graphics-windows11h-seda","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+apple-imac-pro-27-retina-5k-8c-intel-xeon-w-3-2ghz-32gb-1tb-ssd-radeon-pro-vega-56-w-8gb-hbm2-sk-kb","/vyhladavanie?q=pocitace-a-notebooky%20apple-imac-pro-27-retina-5k-8c-intel-xeon-w-3-2ghz-32gb-1tb-ssd-radeon-pro-vega-56-w-8gb-hbm2-sk-kb","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+apple-imac-pro-27-retina-5k-8c-intel-xeon-w-3-2ghz-64gb-4tb-ssd-radeon-pro-vega-56-w-16gb-hbm2-eng-kb","/vyhladavanie?q=pocitace-a-notebooky%20apple-imac-pro-27-retina-5k-8c-intel-xeon-w-3-2ghz-64gb-4tb-ssd-radeon-pro-vega-56-w-16gb-hbm2-eng-kb","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+fujitsu-ntb-h7510-15-6-1920x1080-i9-10885hat5-1ghz-32gb-1gb-m2-quadro-rtx3000-6gb-vga-hdmi-ps-tpm-w10pro","/vyhladavanie?q=pocitace-a-notebooky%20fujitsu-ntb-h7510-15-6-1920x1080-i9-10885hat5-1ghz-32gb-1gb-m2-quadro-rtx3000-6gb-vga-hdmi-ps-tpm-w10pro","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+hp-aio-34-all-in-one-34-wuhd-5120x2160-non-touch-i9-12900-16-cores-2x32gb-ddr5-ssd-1tb-rtx-3060-mq-6gb-win11pro","/vyhladavanie?q=pocitace-a-notebooky%20hp-aio-34-all-in-one-34-wuhd-5120x2160-non-touch-i9-12900-16-cores-2x32gb-ddr5-ssd-1tb-rtx-3060-mq-6gb-win11pro","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+hp-aio-eliteone-840g9-23-8-t-i5-12500-1x16gb-512gb-m-2-wifi-6-bt-wrls-kl-a-mys-mcr-bezdvd-240w-pl-win11prodwn","/vyhladavanie?q=pocitace-a-notebooky%20hp-aio-eliteone-840g9-23-8-t-i5-12500-1x16gb-512gb-m-2-wifi-6-bt-wrls-kl-a-mys-mcr-bezdvd-240w-pl-win11prodwn","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+hp-eliteone-800g6-aio-27-t-qhd-i9-10900-32gb-1tb-m-2-rtx2070-8gb-dp-usb-c-hdmi-in-wifi6-bt-wrls-kl-a-mys-sd-mcr-win10pro","/vyhladavanie?q=pocitace-a-notebooky%20hp-eliteone-800g6-aio-27-t-qhd-i9-10900-32gb-1tb-m-2-rtx2070-8gb-dp-usb-c-hdmi-in-wifi6-bt-wrls-kl-a-mys-sd-mcr-win10pro","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+hp-pc-aio-envy-34-c0000nc-34-uhd-3840x2160-non-touch-core-i7-11700-2-50ghz-32gb-ddr4-ssd-1tb-rtx-3060-mq-6gb-win11-home","/vyhladavanie?q=pocitace-a-notebooky%20hp-pc-aio-envy-34-c0000nc-34-uhd-3840x2160-non-touch-core-i7-11700-2-50ghz-32gb-ddr4-ssd-1tb-rtx-3060-mq-6gb-win11-home","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+hp-pc-aio-envy-34-c1000nc-34-wuhd-5120x2160-non-touch-i7-12700-12-cores-32gb-ddr5-ssd-1tb-rtx-3060-mq-6gb-win11-home","/vyhladavanie?q=pocitace-a-notebooky%20hp-pc-aio-envy-34-c1000nc-34-wuhd-5120x2160-non-touch-i7-12700-12-cores-32gb-ddr5-ssd-1tb-rtx-3060-mq-6gb-win11-home","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+hp-pc-aio-envy-34-c1001nc-34-wuhd-5120x2160-non-touch-i9-12900-16-cores-128gb-ddr5-ssd-2tb-rtx-3080-mq-6gb-win11-home","/vyhladavanie?q=pocitace-a-notebooky%20hp-pc-aio-envy-34-c1001nc-34-wuhd-5120x2160-non-touch-i9-12900-16-cores-128gb-ddr5-ssd-2tb-rtx-3080-mq-6gb-win11-home","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+imac-27-retina-5k-display-3-6ghz-10th-gen-intel-i9-radeon-pro-5700-xt-16gb-64gb-2tb","/vyhladavanie?q=pocitace-a-notebooky%20imac-27-retina-5k-display-3-6ghz-10th-gen-intel-i9-radeon-pro-5700-xt-16gb-64gb-2tb","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+notebooky-a-ultrabooky+acer-ntb-acer-ntb-swift-3-sf314-44-r1la-ryzen-5-5625u-14-16gbddr4-512gbssd-radeon-windows11h-stribrna","/vyhladavanie?q=pocitace-a-notebooky%20notebooky-a-ultrabooky%20acer-ntb-acer-ntb-swift-3-sf314-44-r1la-ryzen-5-5625u-14-16gbddr4-512gbssd-radeon-windows11h-stribrna","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+olynx-office-ryzen-5-5600g-8gb-480g-ssd-dvd-rw-w10p-510198","/vyhladavanie?q=pocitace-a-notebooky%20olynx-office-ryzen-5-5600g-8gb-480g-ssd-dvd-rw-w10p-510198","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+olynx-office-ryzen-5-5600g-8gb-480g-ssd-dvd-rw-w10p-510200","/vyhladavanie?q=pocitace-a-notebooky%20olynx-office-ryzen-5-5600g-8gb-480g-ssd-dvd-rw-w10p-510200","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+olynx-office-ryzen-5-5600g-8gb-480g-ssd-dvd-rw-w10p-510212","/vyhladavanie?q=pocitace-a-notebooky%20olynx-office-ryzen-5-5600g-8gb-480g-ssd-dvd-rw-w10p-510212","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+p-hp-ntb-digit-ziak-250-g9-i3-1215u-15-6-fhd-250-8gb-256gb-wifi-ac-bt-win11-channel-only-p","/vyhladavanie?q=pocitace-a-notebooky%20p-hp-ntb-digit-ziak-250-g9-i3-1215u-15-6-fhd-250-8gb-256gb-wifi-ac-bt-win11-channel-only-p","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+pc-hp-m01-f1005nc-amd-apu-ryzen-5-4600g-16gb-ddr4-3200-2x8gb-512-gb-ssd-nvidia-gtx1660-6gb-wifi-bt-wi-key-mou-win10","/vyhladavanie?q=pocitace-a-notebooky%20pc-hp-m01-f1005nc-amd-apu-ryzen-5-4600g-16gb-ddr4-3200-2x8gb-512-gb-ssd-nvidia-gtx1660-6gb-wifi-bt-wi-key-mou-win10","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+tasky-pre-notebooky-a-ultrabooky","/vyhladavanie?q=pocitace-a-notebooky%20tasky-pre-notebooky-a-ultrabooky","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+tasky-pre-notebooky-a-ultrabooky+batohy","/vyhladavanie?q=pocitace-a-notebooky%20tasky-pre-notebooky-a-ultrabooky%20batohy","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+tasky-pre-notebooky-a-ultrabooky+kufre","/vyhladavanie?q=pocitace-a-notebooky%20tasky-pre-notebooky-a-ultrabooky%20kufre","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+tasky-pre-notebooky-a-ultrabooky+prislusenstvo","/vyhladavanie?q=pocitace-a-notebooky%20tasky-pre-notebooky-a-ultrabooky%20prislusenstvo","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+tasky-pre-notebooky-a-ultrabooky+puzdra","/vyhladavanie?q=pocitace-a-notebooky%20tasky-pre-notebooky-a-ultrabooky%20puzdra","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+tasky-pre-notebooky-a-ultrabooky+tasky","/vyhladavanie?q=pocitace-a-notebooky%20tasky-pre-notebooky-a-ultrabooky%20tasky","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+toshiba-dynabook-ntb-cz-sk-satellite-pro-c50-h-11g-15-6-fhd-i3-1005g1-8gb-256ssd-usb-c-w10h","/vyhladavanie?q=pocitace-a-notebooky%20toshiba-dynabook-ntb-cz-sk-satellite-pro-c50-h-11g-15-6-fhd-i3-1005g1-8gb-256ssd-usb-c-w10h","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+veriton-es2740g-intel-core-i3-10100-4gb-ddr4-256gb-ssd-m-2-intelr-hd-graphics-windowsr-10-professional","/vyhladavanie?q=pocitace-a-notebooky%20veriton-es2740g-intel-core-i3-10100-4gb-ddr4-256gb-ssd-m-2-intelr-hd-graphics-windowsr-10-professional","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+veriton-es2740g-intel-core-i5-10400-8gb-ddr4-256gb-ssd-m-2-intelr-hd-graphics-windowsr-10-professional","/vyhladavanie?q=pocitace-a-notebooky%20veriton-es2740g-intel-core-i5-10400-8gb-ddr4-256gb-ssd-m-2-intelr-hd-graphics-windowsr-10-professional","301","legacy-search"
"/catalogsearch/result/?q=pocitace-a-notebooky+veriton-es2740g-intel-core-i5-10400-8gb-ddr4-512gb-ssd-m-2-ssd-intelr-uhd-graphics-windowsr-10-professional","/vyhladavanie?q=pocitace-a-notebooky%20veriton-es2740g-intel-core-i5-10400-8gb-ddr4-512gb-ssd-m-2-ssd-intelr-uhd-graphics-windowsr-10-professional","301","legacy-search"
"/catalogsearch/result/?q=pocitacove-komponenty+1stcool-case-step-gamer-2-micro-tower-au-usb-3-0-rgb-pasik-bez-napajania-priehladna-bocnica-cierna","/vyhladavanie?q=pocitacove-komponenty%201stcool-case-step-gamer-2-micro-tower-au-usb-3-0-rgb-pasik-bez-napajania-priehladna-bocnica-cierna","301","legacy-search"
"/catalogsearch/result/?q=pocitacove-komponenty+1stcool-gamer-1-aura-argb-stredna-veza-au-usb-3-0-nastavenie-fan-argb-bez-napajania","/vyhladavanie?q=pocitacove-komponenty%201stcool-gamer-1-aura-argb-stredna-veza-au-usb-3-0-nastavenie-fan-argb-bez-napajania","301","legacy-search"
"/catalogsearch/result/?q=pocitacove-komponenty+1stcool-monster-stredna-veza-au-usb-3-0-bez-napajania-srgb-ventilator-priehladny-bocny-panel-cierny-548481","/vyhladavanie?q=pocitacove-komponenty%201stcool-monster-stredna-veza-au-usb-3-0-bez-napajania-srgb-ventilator-priehladny-bocny-panel-cierny-548481","301","legacy-search"
"/catalogsearch/result/?q=pocitacove-komponenty+1stcool-skrin-gamer-1-aura-argb-middle-tower-au-usb-3-0-set-fan-argb-bez-zdroje","/vyhladavanie?q=pocitacove-komponenty%201stcool-skrin-gamer-1-aura-argb-middle-tower-au-usb-3-0-set-fan-argb-bez-zdroje","301","legacy-search"
"/catalogsearch/result/?q=pocitacove-komponenty+1stcool-skrin-gamer-1-full-tower-au-usb-3-0-bez-zdroje-black","/vyhladavanie?q=pocitacove-komponenty%201stcool-skrin-gamer-1-full-tower-au-usb-3-0-bez-zdroje-black","301","legacy-search"
"/catalogsearch/result/?q=pocitacove-komponenty+1stcool-skrin-gamer-3-aura-argb-middle-tower-au-usb-3-0-set-fan-argb-bez-zdroje","/vyhladavanie?q=pocitacove-komponenty%201stcool-skrin-gamer-3-aura-argb-middle-tower-au-usb-3-0-set-fan-argb-bez-zdroje","301","legacy-search"
"/catalogsearch/result/?q=pocitacove-komponenty+1stcool-skrin-gamer-3-full-tower-au-usb-3-0-bez-zdroje-black","/vyhladavanie?q=pocitacove-komponenty%201stcool-skrin-gamer-3-full-tower-au-usb-3-0-bez-zdroje-black","301","legacy-search"
